ID_Pedido,Data_Pedido,Data_Entrega_Prevista,Data_Entrega_Real,ID_Fornecedor,Nome_Fornecedor,Categoria_Produto,Produto,Qtd,Preco_Unitario_Negociado,Preco_Tabela,Status_Entrega
PO-11335,2023-12-06,2023-12-19,2023-12-19,105,Química Inovadora,Componentes,Microchip X1,146,59.18,60.47,Entregue
PO-11336,2023-09-29,2023-10-11,2023-10-10,102,Plásticos do Sul,Componentes,Placa de Circuito,346,115.8,123.31,Entregue
PO-11337,2023-01-13,2023-01-22,2023-01-22,108,Importadora Oriente,MRO,Luvas de Proteção,457,292.64,287.46,Entregue
PO-11338,2023-09-16,2023-09-30,2023-10-07,106,Transportes & Log,Componentes,Placa de Circuito,63,413.2,407.48,Entregue
PO-11339,2023-06-16,2023-06-24,2023-06-27,105,Química Inovadora,MRO,Ferramentas de Corte,312,435.92,495.8,Entregue
PO-11340,2023-05-06,2023-05-23,2023-05-21,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,125,300.28,337.41,Entregue
PO-11341,2023-05-23,2023-06-07,2023-06-04,106,Transportes & Log,Componentes,Sensor Óptico,196,218.02,227.43,Entregue
PO-11342,2023-06-18,2023-06-27,2023-06-25,106,Transportes & Log,MRO,Ferramentas de Corte,278,381.45,410.64,Entregue
PO-11343,2023-11-10,2023-11-25,2023-11-23,108,Importadora Oriente,Componentes,Placa de Circuito,354,369.08,410.37,Entregue
PO-11344,2023-12-31,2024-01-13,2024-01-14,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,422,359.75,344.83,Devolvido
PO-11345,2023-09-15,2023-09-23,2023-09-21,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,210,17.37,16.6,Entregue
PO-11346,2023-05-07,2023-05-18,2023-05-30,106,Transportes & Log,Componentes,Microchip X1,73,368.48,411.38,Entregue
PO-11347,2023-07-06,2023-07-12,2023-07-14,103,Eletrônicos Tech,Componentes,Parafuso Inox,322,68.14,79.1,Entregue
PO-11348,2023-08-14,2023-09-01,2023-08-31,102,Plásticos do Sul,Matéria-Prima,Bobina de Aço,494,304.08,348.81,Entregue
PO-11349,2023-06-04,2023-06-24,2023-07-02,106,Transportes & Log,Matéria-Prima,Polímero Granulado,63,364.17,351.92,Entregue
PO-11350,2023-09-09,2023-09-29,2023-10-08,107,Componentes BR,Matéria-Prima,Bobina de Aço,42,100.86,98.48,Entregue
PO-11351,2023-12-15,2024-01-03,,103,Eletrônicos Tech,Embalagem,Caixa Papelão G,384,424.15,473.56,Pendente
PO-11352,2023-07-28,2023-08-14,2023-08-13,101,Metalúrgica AçoForte,MRO,Ferramentas de Corte,73,454.49,443.77,Entregue
PO-11353,2023-02-07,2023-02-26,2023-02-23,104,Global Embalagens,Embalagem,Pallet Padrão,126,62.33,60.67,Entregue
PO-11354,2023-09-12,2023-09-22,2023-09-22,105,Química Inovadora,MRO,Ferramentas de Corte,82,297.79,300.66,Entregue
PO-11355,2023-09-08,2023-09-23,2023-09-21,101,Metalúrgica AçoForte,Componentes,Parafuso Inox,144,465.42,483.53,Entregue
PO-11356,2023-01-09,2023-01-14,2023-01-29,105,Química Inovadora,Matéria-Prima,Polímero Granulado,488,123.03,121.88,Entregue
PO-11357,2023-03-25,2023-04-05,2023-04-02,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,393,222.5,231.65,Entregue
PO-11358,2023-11-15,2023-12-01,2023-12-12,107,Componentes BR,Embalagem,Caixa Papelão G,218,82.57,84.13,Entregue
PO-11359,2023-04-27,2023-05-10,2023-05-07,105,Química Inovadora,MRO,Óleo Lubrificante,142,178.66,182.22,Entregue
PO-11360,2023-04-12,2023-05-01,2023-05-01,108,Importadora Oriente,Embalagem,Caixa Papelão G,361,442.09,452.29,Entregue
PO-11361,2023-05-19,2023-05-25,2023-05-25,101,Metalúrgica AçoForte,Componentes,Microchip X1,473,407.21,396.65,Entregue
PO-11362,2023-12-05,2023-12-21,2023-12-20,107,Componentes BR,MRO,Ferramentas de Corte,450,40.42,44.71,Entregue
PO-11363,2023-09-27,2023-10-17,2023-10-24,102,Plásticos do Sul,Embalagem,Filme Stretch,329,63.19,63.46,Entregue
PO-11364,2023-02-11,2023-03-03,2023-03-02,108,Importadora Oriente,MRO,Ferramentas de Corte,447,370.14,388.21,Entregue
PO-11365,2023-03-16,2023-04-01,2023-03-29,101,Metalúrgica AçoForte,Matéria-Prima,Polímero Granulado,295,193.8,191.0,Entregue
PO-11366,2023-09-22,2023-10-03,2023-10-03,102,Plásticos do Sul,Matéria-Prima,Bobina de Aço,325,128.32,139.32,Entregue
PO-11367,2023-11-10,2023-11-21,2023-11-18,108,Importadora Oriente,MRO,Ferramentas de Corte,332,256.74,250.27,Entregue
PO-11368,2023-07-15,2023-07-31,2023-07-29,101,Metalúrgica AçoForte,MRO,Luvas de Proteção,490,160.87,179.1,Entregue
PO-11369,2023-07-22,2023-08-02,2023-08-01,106,Transportes & Log,MRO,Luvas de Proteção,101,267.92,263.8,Entregue
PO-11370,2023-10-28,2023-11-11,2023-11-11,104,Global Embalagens,MRO,Óleo Lubrificante,169,202.82,225.05,Entregue
PO-11371,2023-06-11,2023-06-16,2023-06-25,106,Transportes & Log,Componentes,Parafuso Inox,317,383.89,400.55,Entregue
PO-11372,2023-10-15,2023-10-28,2023-11-09,107,Componentes BR,Embalagem,Pallet Padrão,378,78.2,82.16,Entregue
PO-11373,2023-04-15,2023-04-22,2023-04-22,104,Global Embalagens,MRO,Óleo Lubrificante,474,376.36,384.4,Entregue
PO-11374,2023-09-02,2023-09-15,2023-09-14,102,Plásticos do Sul,MRO,Óleo Lubrificante,295,376.64,360.77,Entregue
PO-11375,2023-08-18,2023-08-27,2023-08-27,106,Transportes & Log,MRO,Ferramentas de Corte,285,379.46,414.25,Entregue
PO-11376,2023-08-14,2023-08-30,2023-08-30,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,470,193.74,198.04,Entregue
PO-11377,2023-11-26,2023-12-03,2023-12-03,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,334,314.22,305.14,Entregue
PO-11378,2023-10-15,2023-10-24,2023-11-07,102,Plásticos do Sul,Matéria-Prima,Resina Epóxi,181,422.45,479.65,Entregue
PO-11379,2023-03-20,2023-04-07,2023-04-12,103,Eletrônicos Tech,MRO,Óleo Lubrificante,93,191.43,192.58,Entregue
PO-11380,2023-03-18,2023-03-28,2023-03-28,107,Componentes BR,MRO,Luvas de Proteção,75,239.32,243.95,Entregue
PO-11381,2023-03-17,2023-03-29,2023-03-26,105,Química Inovadora,Embalagem,Caixa Papelão G,474,66.53,65.22,Entregue
PO-11382,2023-11-09,2023-11-29,2023-11-27,105,Química Inovadora,MRO,Ferramentas de Corte,121,38.66,39.57,Entregue
PO-11383,2023-02-28,2023-03-09,2023-03-07,104,Global Embalagens,Componentes,Microchip X1,339,282.51,289.92,Entregue
PO-11384,2023-03-28,2023-04-14,2023-04-14,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,368,295.44,335.44,Entregue
PO-11385,2023-08-05,2023-08-10,2023-08-10,107,Componentes BR,MRO,Óleo Lubrificante,189,166.19,188.52,Entregue
PO-11386,2023-04-13,2023-04-30,2023-04-27,108,Importadora Oriente,Matéria-Prima,Resina Epóxi,135,318.05,370.89,Entregue
PO-11387,2023-01-04,2023-01-22,2023-01-21,103,Eletrônicos Tech,MRO,Luvas de Proteção,170,72.9,76.49,Entregue
PO-11388,2023-03-03,2023-03-14,2023-03-18,108,Importadora Oriente,MRO,Luvas de Proteção,388,389.92,439.48,Devolvido
PO-11389,2023-02-18,2023-03-08,2023-03-07,103,Eletrônicos Tech,Embalagem,Caixa Papelão G,409,272.08,313.72,Entregue
PO-11390,2023-10-16,2023-11-02,2023-11-08,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,73,254.87,291.02,Entregue
PO-11391,2023-06-06,2023-06-18,2023-06-15,102,Plásticos do Sul,Matéria-Prima,Bobina de Aço,342,104.9,105.34,Entregue
PO-11392,2023-11-14,2023-12-02,2023-12-02,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,49,317.31,350.72,Entregue
PO-11393,2023-10-28,2023-11-15,2023-11-12,101,Metalúrgica AçoForte,Embalagem,Pallet Padrão,258,252.96,270.58,Entregue
PO-11394,2023-01-05,2023-01-22,2023-01-21,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,65,109.28,106.64,Entregue
PO-11395,2023-05-24,2023-06-13,2023-06-12,106,Transportes & Log,Componentes,Placa de Circuito,186,349.24,399.04,Entregue
PO-11396,2023-02-07,2023-02-23,2023-02-28,104,Global Embalagens,MRO,Óleo Lubrificante,175,208.47,237.04,Entregue
PO-11397,2023-09-25,2023-10-01,2023-09-28,102,Plásticos do Sul,Componentes,Sensor Óptico,398,253.07,259.08,Entregue
PO-11398,2023-07-25,2023-08-12,,107,Componentes BR,MRO,Luvas de Proteção,499,121.23,132.52,Pendente
PO-11399,2023-11-30,2023-12-07,2023-12-08,103,Eletrônicos Tech,MRO,Ferramentas de Corte,330,158.92,180.14,Devolvido
PO-11400,2023-09-11,2023-09-29,2023-09-26,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,186,272.64,273.28,Entregue
PO-11401,2023-07-02,2023-07-11,2023-07-10,102,Plásticos do Sul,MRO,Ferramentas de Corte,493,183.98,182.28,Entregue
PO-11402,2023-01-23,2023-02-12,2023-02-09,102,Plásticos do Sul,Matéria-Prima,Polímero Granulado,194,256.8,265.63,Entregue
PO-11403,2023-12-20,2023-12-26,2023-12-26,108,Importadora Oriente,Componentes,Placa de Circuito,387,229.33,221.08,Entregue
PO-11404,2023-05-28,2023-06-08,2023-06-06,106,Transportes & Log,Embalagem,Caixa Papelão G,361,109.36,114.1,Entregue
PO-11405,2023-01-18,2023-01-23,2023-01-23,108,Importadora Oriente,Embalagem,Filme Stretch,393,178.08,202.27,Entregue
PO-11406,2023-12-24,2024-01-12,2024-01-09,108,Importadora Oriente,Componentes,Placa de Circuito,59,480.73,470.14,Entregue
PO-11407,2023-09-20,2023-09-26,2023-09-23,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,430,454.97,436.11,Entregue
PO-11408,2023-04-03,2023-04-22,2023-04-21,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,443,100.29,98.46,Entregue
PO-11409,2023-02-13,2023-02-25,2023-02-22,106,Transportes & Log,MRO,Óleo Lubrificante,403,224.11,245.1,Entregue
PO-11410,2023-08-09,2023-08-20,2023-08-21,103,Eletrônicos Tech,Embalagem,Filme Stretch,216,216.93,212.83,Entregue
PO-11411,2023-12-02,2023-12-14,2023-12-12,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,494,327.62,351.21,Entregue
PO-11412,2023-06-21,2023-06-29,2023-07-07,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,119,413.59,460.72,Entregue
PO-11413,2023-07-09,2023-07-24,2023-07-22,103,Eletrônicos Tech,Componentes,Microchip X1,69,209.26,223.84,Entregue
PO-11414,2023-02-01,2023-02-10,2023-02-18,106,Transportes & Log,Matéria-Prima,Polímero Granulado,15,47.53,50.07,Entregue
PO-11415,2023-11-21,2023-12-06,2023-12-07,103,Eletrônicos Tech,Embalagem,Caixa Papelão G,137,361.22,399.75,Entregue
PO-11416,2023-12-02,2023-12-09,2023-12-06,105,Química Inovadora,Componentes,Parafuso Inox,166,159.96,170.5,Entregue
PO-11417,2023-09-30,2023-10-05,2023-10-04,106,Transportes & Log,Embalagem,Caixa Papelão G,364,54.56,61.0,Entregue
PO-11418,2023-01-03,2023-01-08,2023-01-06,102,Plásticos do Sul,Componentes,Sensor Óptico,297,264.86,256.89,Entregue
PO-11419,2023-02-16,2023-03-02,,101,Metalúrgica AçoForte,MRO,Luvas de Proteção,43,214.06,209.26,Pendente
PO-11420,2023-07-04,2023-07-15,2023-07-12,104,Global Embalagens,Componentes,Parafuso Inox,374,8.95,10.02,Entregue
PO-11421,2023-01-18,2023-01-30,2023-01-28,107,Componentes BR,MRO,Óleo Lubrificante,370,260.1,280.09,Entregue
PO-11422,2023-03-23,2023-04-05,2023-04-05,105,Química Inovadora,Matéria-Prima,Bobina de Aço,283,331.9,376.57,Entregue
PO-11423,2023-12-30,2024-01-11,2024-01-11,105,Química Inovadora,MRO,Ferramentas de Corte,383,141.76,139.77,Entregue
PO-11424,2023-05-04,2023-05-21,2023-05-19,106,Transportes & Log,Matéria-Prima,Resina Epóxi,222,485.41,466.41,Entregue
PO-11425,2023-03-06,2023-03-12,2023-03-17,103,Eletrônicos Tech,MRO,Ferramentas de Corte,380,323.13,321.4,Entregue
PO-11426,2023-04-05,2023-04-19,2023-04-28,107,Componentes BR,Embalagem,Pallet Padrão,302,110.36,116.48,Entregue
PO-11427,2023-12-13,2023-12-22,2023-12-22,104,Global Embalagens,Componentes,Microchip X1,345,291.5,337.57,Entregue
PO-11428,2023-05-08,2023-05-17,2023-05-16,108,Importadora Oriente,Matéria-Prima,Bobina de Aço,478,239.41,236.79,Entregue
PO-11429,2023-11-08,2023-11-23,2023-12-06,101,Metalúrgica AçoForte,Matéria-Prima,Bobina de Aço,446,305.17,330.15,Entregue
PO-11430,2023-07-05,2023-07-11,2023-07-17,104,Global Embalagens,MRO,Óleo Lubrificante,450,153.14,154.85,Entregue
PO-11431,2023-05-15,2023-06-01,2023-05-30,107,Componentes BR,Matéria-Prima,Resina Epóxi,385,40.43,39.17,Entregue
PO-11432,2023-08-20,2023-08-28,2023-08-26,103,Eletrônicos Tech,MRO,Ferramentas de Corte,123,117.27,115.05,Entregue
PO-11433,2023-11-29,2023-12-06,2023-12-05,104,Global Embalagens,Embalagem,Filme Stretch,65,335.8,321.41,Entregue
PO-11434,2023-02-19,2023-02-27,2023-02-25,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,184,413.16,441.11,Entregue
PO-11435,2023-07-14,2023-08-03,2023-08-02,106,Transportes & Log,MRO,Óleo Lubrificante,335,317.87,354.05,Entregue
PO-11436,2023-06-16,2023-07-03,2023-06-30,103,Eletrônicos Tech,Matéria-Prima,Polímero Granulado,234,356.81,400.99,Entregue
PO-11437,2023-08-23,2023-08-29,2023-08-29,108,Importadora Oriente,MRO,Luvas de Proteção,69,52.59,52.42,Entregue
PO-11438,2023-05-02,2023-05-12,2023-05-11,104,Global Embalagens,MRO,Ferramentas de Corte,316,195.0,188.32,Entregue
PO-11439,2023-02-08,2023-02-21,2023-02-21,105,Química Inovadora,MRO,Luvas de Proteção,223,267.56,262.25,Entregue
PO-11440,2023-06-23,2023-06-28,2023-06-27,107,Componentes BR,Componentes,Microchip X1,375,197.67,227.59,Entregue
PO-11441,2023-04-04,2023-04-19,2023-04-16,103,Eletrônicos Tech,Componentes,Microchip X1,272,360.08,387.16,Entregue
PO-11442,2023-06-06,2023-06-14,2023-06-15,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,385,17.22,17.82,Devolvido
PO-11443,2023-09-05,2023-09-13,2023-09-10,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,208,58.06,64.21,Entregue
PO-11444,2023-05-08,2023-05-13,2023-05-12,107,Componentes BR,Matéria-Prima,Bobina de Aço,145,179.1,183.39,Entregue
PO-11445,2023-04-20,2023-04-27,2023-04-27,103,Eletrônicos Tech,Matéria-Prima,Bobina de Aço,116,340.04,376.44,Entregue
PO-11446,2023-02-09,2023-02-17,2023-02-22,107,Componentes BR,MRO,Óleo Lubrificante,400,82.46,96.5,Devolvido
PO-11447,2023-08-15,2023-08-31,2023-08-28,104,Global Embalagens,Embalagem,Caixa Papelão G,395,168.55,178.6,Entregue
PO-11448,2023-03-23,2023-04-03,2023-04-12,105,Química Inovadora,Embalagem,Filme Stretch,48,82.69,82.4,Entregue
PO-11449,2023-09-24,2023-10-03,2023-10-03,104,Global Embalagens,Matéria-Prima,Bobina de Aço,346,222.91,252.66,Entregue
PO-11450,2023-10-17,2023-10-26,,101,Metalúrgica AçoForte,MRO,Luvas de Proteção,276,361.98,358.55,Pendente
PO-11451,2023-03-07,2023-03-14,2023-03-13,107,Componentes BR,MRO,Óleo Lubrificante,420,291.31,321.95,Entregue
PO-11452,2023-11-14,2023-12-03,2023-12-01,104,Global Embalagens,MRO,Luvas de Proteção,399,356.23,398.64,Entregue
PO-11453,2023-09-10,2023-09-20,2023-09-25,102,Plásticos do Sul,Matéria-Prima,Polímero Granulado,298,323.69,380.29,Devolvido
PO-11454,2023-12-31,2024-01-07,2024-01-13,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,297,195.63,189.46,Entregue
PO-11455,2023-03-01,2023-03-17,2023-03-22,104,Global Embalagens,Matéria-Prima,Polímero Granulado,186,365.95,407.66,Entregue
PO-11456,2023-08-19,2023-08-24,2023-08-30,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,209,331.49,379.01,Entregue
PO-11457,2023-04-23,2023-05-12,2023-05-10,108,Importadora Oriente,MRO,Ferramentas de Corte,421,53.58,62.53,Entregue
PO-11458,2023-08-23,2023-08-28,2023-08-28,102,Plásticos do Sul,Embalagem,Pallet Padrão,500,102.71,119.94,Entregue
PO-11459,2023-07-06,2023-07-19,2023-07-17,106,Transportes & Log,Embalagem,Filme Stretch,113,307.35,307.43,Entregue
PO-11460,2023-05-30,2023-06-07,2023-06-06,107,Componentes BR,Embalagem,Filme Stretch,38,217.33,230.91,Entregue
PO-11461,2023-09-12,2023-09-21,2023-10-03,102,Plásticos do Sul,Componentes,Sensor Óptico,429,96.6,102.51,Entregue
PO-11462,2023-10-19,2023-11-02,2023-10-30,107,Componentes BR,Embalagem,Filme Stretch,379,89.66,89.34,Entregue
PO-11463,2023-01-19,2023-01-25,2023-01-23,102,Plásticos do Sul,Matéria-Prima,Bobina de Aço,406,23.34,26.44,Entregue
PO-11464,2023-03-22,2023-04-03,2023-04-02,103,Eletrônicos Tech,MRO,Ferramentas de Corte,294,309.99,313.14,Entregue
PO-11465,2023-07-10,2023-07-23,2023-07-25,102,Plásticos do Sul,Componentes,Sensor Óptico,277,121.44,117.32,Devolvido
PO-11466,2023-11-07,2023-11-23,2023-11-20,104,Global Embalagens,Embalagem,Filme Stretch,361,397.08,425.3,Entregue
PO-11467,2023-01-30,2023-02-06,2023-02-03,106,Transportes & Log,Matéria-Prima,Bobina de Aço,333,85.77,86.25,Entregue
PO-11468,2023-08-09,2023-08-23,2023-09-06,102,Plásticos do Sul,MRO,Ferramentas de Corte,82,229.99,220.28,Entregue
PO-11469,2023-07-29,2023-08-15,2023-08-15,102,Plásticos do Sul,Matéria-Prima,Chapa de Alumínio,299,218.81,218.33,Entregue
PO-11470,2023-08-14,2023-09-03,2023-08-31,104,Global Embalagens,Componentes,Parafuso Inox,198,237.06,247.41,Entregue
PO-11471,2023-08-19,2023-08-27,2023-08-27,107,Componentes BR,Matéria-Prima,Resina Epóxi,282,360.46,387.04,Entregue
PO-11472,2023-08-11,2023-08-29,2023-08-29,106,Transportes & Log,Matéria-Prima,Bobina de Aço,355,223.44,235.77,Entregue
PO-11473,2023-03-18,2023-03-26,2023-03-23,102,Plásticos do Sul,Embalagem,Filme Stretch,341,108.6,103.82,Entregue
PO-11474,2023-09-27,2023-10-09,2023-10-07,107,Componentes BR,Embalagem,Pallet Padrão,203,373.6,417.58,Entregue
PO-11475,2023-06-23,2023-07-11,2023-07-14,103,Eletrônicos Tech,MRO,Óleo Lubrificante,461,290.86,285.04,Devolvido
PO-11476,2023-05-31,2023-06-15,2023-06-13,108,Importadora Oriente,Embalagem,Caixa Papelão G,371,223.64,224.56,Entregue
PO-11477,2023-01-16,2023-01-24,,106,Transportes & Log,Matéria-Prima,Resina Epóxi,334,269.87,258.45,Pendente
PO-11478,2023-05-12,2023-05-18,2023-05-28,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,381,305.86,293.33,Entregue
PO-11479,2023-07-04,2023-07-11,2023-07-08,101,Metalúrgica AçoForte,MRO,Luvas de Proteção,307,152.72,167.48,Entregue
PO-11480,2023-07-25,2023-08-01,2023-07-29,105,Química Inovadora,Componentes,Sensor Óptico,152,153.15,155.91,Entregue
PO-11481,2023-04-15,2023-04-24,2023-04-22,103,Eletrônicos Tech,MRO,Óleo Lubrificante,319,36.65,42.01,Entregue
PO-11482,2023-06-03,2023-06-09,2023-06-06,101,Metalúrgica AçoForte,Embalagem,Caixa Papelão G,238,71.75,69.33,Entregue
PO-11483,2023-07-07,2023-07-24,2023-07-29,104,Global Embalagens,MRO,Óleo Lubrificante,124,349.99,357.85,Entregue
PO-11484,2023-10-17,2023-10-27,2023-10-26,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,47,472.74,485.14,Entregue
PO-11485,2023-09-26,2023-10-06,2023-10-03,107,Componentes BR,MRO,Luvas de Proteção,443,113.67,117.56,Entregue
PO-11486,2023-06-09,2023-06-14,2023-06-13,105,Química Inovadora,Embalagem,Caixa Papelão G,166,449.3,479.52,Entregue
PO-11487,2023-10-03,2023-10-11,2023-10-09,102,Plásticos do Sul,Embalagem,Pallet Padrão,104,144.84,142.64,Entregue
PO-11488,2023-10-30,2023-11-19,2023-11-26,108,Importadora Oriente,Componentes,Parafuso Inox,85,28.57,27.63,Entregue
PO-11489,2023-05-04,2023-05-18,2023-05-31,105,Química Inovadora,Matéria-Prima,Polímero Granulado,493,216.56,217.84,Entregue
PO-11490,2023-08-12,2023-08-26,2023-08-25,106,Transportes & Log,Matéria-Prima,Bobina de Aço,24,402.06,420.78,Entregue
PO-11491,2023-07-05,2023-07-22,2023-08-02,101,Metalúrgica AçoForte,Embalagem,Pallet Padrão,158,290.94,339.13,Entregue
PO-11492,2023-07-08,2023-07-19,2023-07-19,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,256,388.32,393.48,Entregue
PO-11493,2023-03-29,2023-04-18,2023-04-16,108,Importadora Oriente,Componentes,Sensor Óptico,369,233.97,274.16,Entregue
PO-11494,2023-02-11,2023-03-03,2023-03-03,106,Transportes & Log,MRO,Luvas de Proteção,248,61.48,64.33,Entregue
PO-11495,2023-04-07,2023-04-17,2023-04-17,101,Metalúrgica AçoForte,Componentes,Parafuso Inox,282,416.97,462.36,Entregue
PO-11496,2023-08-16,2023-08-22,2023-09-05,105,Química Inovadora,Embalagem,Pallet Padrão,197,250.62,285.09,Entregue
PO-11497,2023-05-15,2023-05-30,2023-05-29,101,Metalúrgica AçoForte,Matéria-Prima,Polímero Granulado,99,108.02,121.72,Entregue
PO-11498,2023-12-29,2024-01-17,2024-01-17,106,Transportes & Log,Componentes,Parafuso Inox,366,343.67,386.4,Entregue
PO-11499,2023-12-12,2023-12-26,2023-12-29,106,Transportes & Log,Embalagem,Pallet Padrão,235,353.07,402.64,Entregue
PO-11500,2023-06-12,2023-06-20,2023-06-18,104,Global Embalagens,Componentes,Parafuso Inox,315,431.01,477.02,Entregue
PO-11501,2023-10-04,2023-10-23,2023-10-21,101,Metalúrgica AçoForte,Matéria-Prima,Bobina de Aço,104,224.41,219.4,Entregue
PO-11502,2023-02-12,2023-02-20,2023-02-28,107,Componentes BR,Embalagem,Caixa Papelão G,33,391.63,449.66,Entregue
PO-11503,2023-07-09,2023-07-17,2023-07-17,102,Plásticos do Sul,Embalagem,Caixa Papelão G,15,41.87,41.21,Entregue
PO-11504,2023-09-27,2023-10-09,2023-10-09,103,Eletrônicos Tech,MRO,Óleo Lubrificante,433,511.19,493.28,Entregue
PO-11505,2023-01-18,2023-01-27,2023-01-24,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,473,45.5,45.76,Entregue
PO-11506,2023-03-14,2023-03-26,2023-03-23,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,75,100.5,118.18,Entregue
PO-11507,2023-02-24,2023-03-09,2023-03-07,101,Metalúrgica AçoForte,Componentes,Microchip X1,151,230.02,240.21,Entregue
PO-11508,2023-04-12,2023-04-19,2023-04-25,107,Componentes BR,MRO,Óleo Lubrificante,270,398.19,464.46,Entregue
PO-11509,2023-05-23,2023-05-31,2023-05-28,103,Eletrônicos Tech,MRO,Luvas de Proteção,162,240.52,267.31,Entregue
PO-11510,2023-02-19,2023-02-26,2023-02-26,105,Química Inovadora,Componentes,Microchip X1,58,415.41,440.08,Entregue
PO-11511,2023-12-01,2023-12-10,2023-12-08,106,Transportes & Log,Embalagem,Filme Stretch,428,372.27,429.74,Entregue
PO-11512,2023-06-27,2023-07-12,2023-07-12,102,Plásticos do Sul,MRO,Luvas de Proteção,385,121.37,116.95,Entregue
PO-11513,2023-11-28,2023-12-12,2023-12-09,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,175,408.26,439.21,Entregue
PO-11514,2023-09-18,2023-10-08,2023-10-05,105,Química Inovadora,Embalagem,Pallet Padrão,336,411.49,415.13,Entregue
PO-11515,2023-06-30,2023-07-17,2023-07-15,104,Global Embalagens,MRO,Luvas de Proteção,190,366.34,359.17,Entregue
